crop_id,img_id,split,true,left,top,right,bottom,cw,ch,b,c,e,pred_passthrough,prob_passthrough,pred_gamma,prob_gamma,pred_clahe,prob_clahe,pred_stretch,prob_stretch
00749_1027,749,eval,5,301,551,346,596,55,55,0.104476,0.068371,0.0,5,0.782429,5,0.790959,5,0.250747,19,0.680648
00749_1028,749,eval,5,1153,546,1200,593,57,57,0.070127,0.059298,0.0,3,0.45135,2,0.252764,5,0.219944,19,0.670498
00751_1029,751,eval,13,725,568,755,596,40,38,0.179572,0.231883,0.239474,13,0.966377,13,0.966288,13,0.522861,13,0.643911
00752_1030,752,eval,1,934,448,979,494,55,56,0.385425,0.380466,0.26039,1,0.54103,1,0.777404,0,0.428832,1,0.328694
00754_1031,754,eval,38,728,593,767,632,49,49,0.323146,0.404929,0.147439,38,0.879433,38,0.862452,38,0.496979,38,0.747813
00755_1032,755,eval,12,1084,294,1208,418,148,148,0.688716,0.57755,0.097745,12,0.945913,12,0.984787,12,0.982473,12,0.954744
00755_1033,755,eval,1,852,518,883,549,41,41,0.238166,0.301378,0.223676,1,0.861746,1,0.964679,1,0.471139,1,0.574209
00755_1034,755,eval,38,563,595,593,625,40,40,0.219245,0.24013,0.251875,38,0.861369,38,0.93439,38,0.666689,38,0.507632
00756_1035,756,eval,12,881,524,931,574,60,60,0.131296,0.114195,0.082778,12,0.988397,12,0.994386,12,0.765196,12,0.942513
00758_1036,758,eval,8,982,521,1014,553,42,42,0.156458,0.104865,0.206349,8,0.809801,8,0.607191,8,0.145209,8,0.520388
00758_1037,758,eval,8,374,515,406,547,42,42,0.171729,0.117986,0.185941,8,0.911566,8,0.71057,5,0.227469,8,0.647351
00758_1038,758,eval,10,376,548,407,579,41,41,0.155759,0.104627,0.105294,10,0.914895,10,0.692675,2,0.291555,10,0.927935
00758_1039,758,eval,10,982,553,1015,586,43,43,0.160996,0.13627,0.201731,10,0.870873,10,0.750276,2,0.214953,10,0.784745
00760_1040,760,eval,8,591,538,616,563,35,35,0.410001,0.503786,0.187755,8,0.801021,8,0.584109,8,0.347647,8,0.300346
00760_1041,760,eval,10,591,563,616,587,35,34,0.17677,0.315272,0.12521,10,0.980849,10,0.878171,10,0.176953,10,0.451222
00760_1042,760,eval,8,1023,542,1049,569,36,37,0.062589,0.068911,0.072072,8,0.96306,8,0.808416,8,0.450436,19,0.535949
00760_1043,760,eval,10,1024,568,1048,592,34,34,0.061056,0.079982,0.07872,10,0.973142,10,0.868161,10,0.153977,19,0.385078
00761_1044,761,eval,38,35,541,95,597,72,68,0.117579,0.080866,0.032884,38,0.96222,38,0.940401,38,0.924625,38,0.537557
00762_1045,762,eval,13,334,378,401,438,81,72,0.305271,0.633194,0.087791,13,0.936188,13,0.953533,13,0.565907,13,0.51003
00762_1046,762,eval,13,1154,405,1218,465,76,72,0.09751,0.11784,0.08644,13,0.949895,13,0.953988,13,0.292978,13,0.333464
00763_1047,763,eval,11,865,514,904,547,49,43,0.508786,0.523271,0.282867,11,0.919495,11,0.929757,11,0.799309,11,0.9495
00764_1048,764,eval,11,814,511,851,547,47,46,0.205182,0.286502,0.182239,11,0.823884,11,0.946861,11,0.799713,11,0.684952
00766_1049,766,eval,15,256,495,289,533,43,48,0.180907,0.200165,0.117248,15,0.934422,15,0.741349,15,0.143861,15,0.817272
00770_1050,770,eval,41,1059,503,1095,539,46,46,0.130044,0.072041,0.0,41,0.956763,41,0.724731,6,0.236012,33,0.333605
00770_1051,770,eval,17,468,535,497,564,39,39,0.113736,0.086174,0.024326,17,0.942489,17,0.381211,17,0.189162,19,0.670683
00770_1052,770,eval,38,526,578,555,607,39,39,0.159181,0.124858,0.208416,38,0.871811,38,0.809145,40,0.303695,38,0.218025
00771_1053,771,eval,18,836,437,870,468,44,41,0.236429,0.205037,0.210089,18,0.794548,18,0.970507,18,0.64163,18,0.521071
00771_1054,771,eval,13,867,478,917,523,60,55,0.160415,0.164401,0.150303,13,0.864798,13,0.82002,24,0.268183,13,0.647851
00771_1055,771,eval,13,153,536,204,583,61,57,0.108216,0.133724,0.106414,13,0.862529,13,0.848339,24,0.177844,13,0.485687
00772_1056,772,eval,18,842,553,864,573,32,30,0.6796,0.449823,0.311458,18,0.914099,18,0.917206,18,0.756198,18,0.740447
00773_1057,773,eval,1,879,514,903,538,34,34,0.704817,0.545312,0.33218,1,0.835129,1,0.945051,1,0.697969,1,0.742291
00773_1058,773,eval,12,1048,430,1094,476,56,56,0.58108,0.491253,0.199298,12,0.990164,12,0.997047,12,0.938937,12,0.947182
00774_1059,774,eval,1,929,516,961,548,42,42,0.525497,0.582279,0.284014,1,0.865444,1,0.893939,1,0.76882,1,0.831204
00775_1060,775,eval,1,884,483,930,529,56,56,0.22894,0.10468,0.151786,1,0.946267,1,0.923822,1,0.400221,1,0.478413
00776_1061,776,eval,1,861,505,893,537,42,42,0.309853,0.332965,0.14059,1,0.881257,1,0.875734,1,0.646675,1,0.477952
00776_1062,776,eval,12,1076,315,1188,427,134,134,0.209926,0.110624,0.06076,12,0.940705,12,0.945431,12,0.738253,12,0.511229
00776_1063,776,eval,38,646,604,667,625,31,31,0.262712,0.128839,0.078044,38,0.753613,38,0.900618,38,0.457199,38,0.335526
00777_1064,777,eval,1,834,526,858,550,34,34,0.229924,0.338722,0.185121,1,0.909159,1,0.889569,1,0.517114,1,0.318536
00777_1065,777,eval,12,916,404,981,469,77,77,0.248252,0.216254,0.095632,12,0.962509,12,0.970601,12,0.901858,12,0.67908
00778_1066,778,eval,39,989,554,1033,599,54,55,0.063747,0.043759,0.002694,39,0.372795,39,0.665635,39,0.327235,19,0.676931
00779_1067,779,eval,24,505,487,553,532,58,55,0.162112,0.140593,0.189655,24,0.949942,24,0.967222,24,0.690478,24,0.644613
00780_1068,780,eval,25,365,468,466,558,121,108,0.156078,0.187512,0.134221,25,0.69254,25,0.646291,25,0.292782,19,0.110393
00780_1069,780,eval,3,1165,572,1227,636,74,76,0.094476,0.094904,0.0601,3,0.928193,3,0.840674,3,0.800572,19,0.628969
00780_1070,780,eval,25,1142,487,1237,575,115,106,0.16565,0.292492,0.116243,25,0.765509,25,0.705542,25,0.439501,25,0.161588
00780_1071,780,eval,3,380,557,444,621,76,76,0.120164,0.085197,0.065616,3,0.5758,3,0.420908,3,0.348641,19,0.386289
00782_1072,782,eval,13,1007,455,1052,497,55,52,0.127836,0.100036,0.063287,13,0.971837,13,0.959058,13,0.564249,38,0.117553
00782_1073,782,eval,13,225,454,279,502,64,58,0.159747,0.212504,0.099407,13,0.952835,13,0.939988,13,0.377823,38,0.182949
00783_1074,783,eval,38,276,568,319,614,53,56,0.156873,0.175827,0.177224,40,0.446284,40,0.716745,40,0.823177,38,0.316257
00784_1075,784,eval,38,31,576,152,701,145,149,0.07593,0.126067,0.015922,38,0.95158,38,0.88126,38,0.509388,19,0.451238
00785_1076,785,eval,34,510,435,542,467,42,42,0.661356,0.637345,0.196145,34,0.981275,34,0.916528,34,0.905017,34,0.975564
00785_1077,785,eval,34,1003,469,1035,501,42,42,0.723292,0.526507,0.210317,34,0.977942,34,0.867487,34,0.984426,34,0.98643
00785_1078,785,eval,13,504,397,548,435,54,48,0.752911,0.527906,0.226466,13,0.835522,13,0.903462,13,0.473563,13,0.85493
00785_1079,785,eval,13,996,428,1040,470,54,52,0.836029,0.47498,0.180199,13,0.928395,13,0.952761,13,0.870938,13,0.901792
00787_1080,787,eval,11,1003,422,1090,497,105,91,0.249269,0.320658,0.121612,11,0.837211,11,0.952497,11,0.651703,11,0.650223
00787_1081,787,eval,18,377,595,393,613,26,28,0.663542,0.44398,0.321429,24,0.190671,13,0.239074,13,0.124877,26,0.271665
00788_1082,788,eval,18,959,501,1042,586,99,101,0.496164,0.469857,0.19632,18,0.641642,18,0.9304,18,0.277664,18,0.300483
00789_1083,789,eval,14,759,516,787,545,38,39,0.359218,0.43873,0.2139,14,0.883142,14,0.932251,14,0.72801,14,0.859858
00791_1084,791,eval,30,906,469,961,519,67,60,0.154664,0.096238,0.107214,30,0.887476,30,0.679695,40,0.173082,7,0.16022
00791_1085,791,eval,4,985,412,1062,489,93,93,0.086322,0.120856,0.077466,4,0.873004,4,0.822716,4,0.729185,4,0.16205
00794_1086,794,eval,12,1032,518,1062,551,40,43,0.361874,0.600421,0.174419,12,0.957554,12,0.989334,12,0.821035,12,0.864494
00795_1087,795,eval,38,168,612,216,663,58,61,0.348438,0.476767,0.200113,38,0.421276,40,0.478807,40,0.666745,38,0.32818
00797_1088,797,eval,37,832,456,866,489,44,43,0.398499,0.565893,0.205603,37,0.969085,37,0.956626,37,0.972191,37,0.958213
00797_1089,797,eval,34,396,494,423,522,37,38,0.413157,0.420712,0.248933,34,0.95226,34,0.796734,34,0.882523,34,0.955922
00797_1090,797,eval,13,391,466,428,500,47,44,0.502679,0.470831,0.29352,13,0.892849,13,0.986884,13,0.326004,13,0.781347
00797_1091,797,eval,13,822,417,868,457,56,50,0.412915,0.592911,0.192857,13,0.904356,13,0.987012,13,0.621753,13,0.884542
00798_1092,798,eval,2,786,545,806,565,30,30,0.13258,0.113663,0.078889,2,0.617638,2,0.764382,2,0.481353,5,0.293189
00798_1093,798,eval,13,1090,445,1162,509,86,76,0.128689,0.163533,0.022491,13,0.896248,13,0.939164,13,0.597284,13,0.522057
00801_1094,801,eval,38,503,446,535,480,42,44,0.301263,0.291173,0.227814,38,0.769688,38,0.831545,40,0.470192,38,0.831601
00802_1095,802,eval,28,596,181,698,269,122,106,0.51224,0.502797,0.139654,28,0.693669,28,0.760398,28,0.475886,23,0.33189
00802_1096,802,eval,1,610,267,683,336,87,83,0.523681,0.519795,0.168952,1,0.771788,1,0.692425,1,0.758291,1,0.391683
00803_1097,803,eval,1,771,232,835,295,76,75,0.582805,0.730066,0.123333,1,0.762197,1,0.929666,1,0.650201,1,0.479039
00803_1098,803,eval,9,772,322,837,387,77,77,0.434869,0.594461,0.149604,9,0.712836,9,0.740838,9,0.48614,9,0.580348
00805_1099,805,eval,28,870,369,914,412,54,53,0.195436,0.284102,0.159679,28,0.83959,28,0.82032,28,0.282671,28,0.535202
00806_1100,806,eval,1,807,407,832,432,35,35,0.184579,0.193237,0.182041,1,0.706202,1,0.848619,1,0.283562,1,0.301812
00807_1101,807,eval,11,823,370,867,408,54,48,0.410019,0.392527,0.343364,11,0.721377,11,0.858009,11,0.557708,11,0.703943
00808_1102,808,eval,38,272,463,315,507,53,54,0.513852,0.424816,0.198463,38,0.860341,38,0.776796,38,0.676733,38,0.8858
00808_1103,808,eval,28,795,264,866,326,85,74,0.242185,0.304406,0.103339,28,0.311035,28,0.183823,23,0.122282,28,0.148978
00809_1104,809,eval,14,689,359,720,392,41,43,0.320832,0.35446,0.255247,14,0.928203,14,0.935259,14,0.753805,14,0.777866
00810_1105,810,eval,11,622,319,692,385,84,80,0.500393,0.369841,0.162202,11,0.913824,11,0.920071,11,0.89036,11,0.872529
00810_1106,810,eval,18,460,385,492,415,42,40,0.321772,0.446108,0.228571,18,0.219162,18,0.468369,18,0.112038,28,0.070823
00811_1107,811,eval,11,702,356,737,389,45,43,0.223627,0.192763,0.231525,11,0.964669,11,0.980163,11,0.906834,11,0.851476
00813_1108,813,eval,33,928,250,1010,333,98,99,0.482754,0.704694,0.110802,33,0.932659,33,0.956072,33,0.673374,33,0.418852
00813_1109,813,eval,13,913,147,1022,250,131,123,0.524154,0.602125,0.125923,13,0.863865,13,0.93965,13,0.442224,13,0.806603
00816_1110,816,eval,18,954,363,1006,410,62,57,0.331983,0.352969,0.174873,18,0.915051,18,0.945105,18,0.565995,18,0.797446
00817_1111,817,eval,11,707,407,751,447,54,50,0.430151,0.485865,0.242963,11,0.920832,11,0.971012,11,0.902848,11,0.79013
00818_1112,818,eval,25,718,430,745,455,37,35,0.290099,0.257075,0.233977,25,0.938002,25,0.943577,25,0.432068,25,0.80547
00820_1113,820,eval,11,1057,254,1169,356,134,122,0.581683,0.631658,0.214828,11,0.317516,11,0.352761,11,0.171072,11,0.258957
00821_1114,821,eval,5,859,444,882,466,33,32,0.188952,0.22689,0.194129,5,0.666426,5,0.532662,2,0.50699,5,0.638383
00821_1115,821,eval,5,333,442,356,466,33,34,0.245633,0.25859,0.179144,5,0.952986,5,0.668599,5,0.331972,5,0.934456
00822_1116,822,eval,11,785,407,818,436,43,39,0.308462,0.350569,0.279666,11,0.943517,11,0.975369,11,0.820443,11,0.911789
00823_1117,823,eval,13,1062,379,1094,408,42,39,0.551234,0.352388,0.147131,13,0.932841,13,0.953957,13,0.468861,13,0.902526
00823_1118,823,eval,40,1068,408,1090,430,32,32,0.326953,0.397793,0.189453,40,0.970627,40,0.94342,40,0.582917,40,0.767111
00823_1119,823,eval,38,805,479,834,508,39,39,0.155746,0.149397,0.177515,38,0.884206,38,0.765723,38,0.397927,38,0.617972
00824_1120,824,eval,15,232,416,267,451,45,45,0.584399,0.514284,0.208889,15,0.869909,15,0.64796,15,0.199771,15,0.909007
00825_1121,825,eval,1,1083,378,1108,404,35,36,0.244332,0.245239,0.211905,1,0.91609,1,0.860833,1,0.405838,1,0.782017
00827_1122,827,eval,14,921,442,960,485,49,53,0.335819,0.340742,0.264536,14,0.77745,14,0.828757,14,0.413251,14,0.708269
00827_1123,827,eval,38,539,473,570,510,41,47,0.442083,0.459681,0.231448,38,0.759205,38,0.667251,38,0.425865,38,0.774707
00828_1124,828,eval,18,860,384,932,450,86,80,0.362027,0.363817,0.199564,18,0.858573,18,0.967488,18,0.643987,18,0.642929
00829_1125,829,eval,1,553,399,576,422,33,33,0.83214,0.391242,0.235996,1,0.980008,1,0.991832,1,0.851718,1,0.968117
00829_1126,829,eval,12,1004,253,1114,373,132,144,0.444596,0.471933,0.189078,12,0.979289,12,0.998183,12,0.942001,12,0.921311
00831_1127,831,eval,1,975,371,1014,410,49,49,0.612433,0.568953,0.194502,1,0.950077,1,0.97851,1,0.871864,1,0.881439
00833_1128,833,eval,1,776,332,822,378,56,56,0.51047,0.559499,0.191327,1,0.867807,1,0.916501,1,0.817054,1,0.892113
00834_1129,834,eval,1,1130,264,1187,325,69,73,0.452994,0.559225,0.162795,1,0.774579,1,0.924632,1,0.617558,1,0.801216
00835_1130,835,eval,11,765,415,793,440,38,35,0.772505,0.445064,0.203759,11,0.931926,11,0.941411,11,0.841039,11,0.901612
00836_1131,836,eval,13,57,363,92,395,45,42,0.63639,0.573635,0.12963,13,0.920335,13,0.937428,13,0.901615,13,0.70558
00837_1132,837,eval,18,1201,368,1262,422,73,64,0.439649,0.58465,0.196704,18,0.852811,18,0.942564,18,0.393145,18,0.548569
00838_1133,838,eval,2,1068,382,1097,411,39,39,0.325158,0.376352,0.260355,2,0.970451,2,0.971757,2,0.949369,2,0.955046
00838_1134,838,eval,2,443,419,470,446,37,37,0.372941,0.37839,0.363769,2,0.937787,2,0.919585,2,0.946675,2,0.914869
00839_1135,839,eval,2,1234,297,1279,342,55,55,0.611638,0.723453,0.152066,2,0.946748,2,0.936817,2,0.716706,2,0.895921
00839_1136,839,eval,9,1234,343,1280,388,56,55,0.442159,0.651268,0.15487,9,0.853796,9,0.939227,9,0.402606,9,0.790024
00839_1137,839,eval,2,303,365,346,409,53,54,0.544033,0.701033,0.196366,2,0.739617,2,0.814237,2,0.670083,2,0.645323
00839_1138,839,eval,9,305,409,348,454,53,55,0.409334,0.470366,0.261407,9,0.863058,9,0.912674,9,0.407886,9,0.757321
00841_1139,841,eval,38,593,482,623,512,40,40,0.480924,0.560631,0.26,38,0.946545,38,0.975945,38,0.595703,38,0.933106
00842_1140,842,eval,14,1025,227,1086,288,73,73,0.354988,0.577175,0.167198,14,0.762976,14,0.896324,14,0.538683,14,0.440474
00844_1141,844,eval,12,977,332,1013,370,46,48,0.362543,0.224529,0.306159,12,0.976463,12,0.992363,12,0.725638,12,0.90348
00845_1142,845,eval,22,958,414,991,444,43,40,0.175164,0.19004,0.098256,22,0.967217,22,0.939444,22,0.653429,22,0.948863
00846_1143,846,eval,2,374,383,409,418,45,45,0.267832,0.286652,0.245432,2,0.931336,2,0.908952,2,0.874953,2,0.870476
00846_1144,846,eval,2,1091,348,1128,385,47,47,0.206947,0.26921,0.187415,2,0.93386,2,0.914934,2,0.801592,2,0.849062
00848_1145,848,eval,1,982,241,1054,313,86,86,0.373639,0.352001,0.188345,1,0.420995,1,0.663965,1,0.285183,1,0.368743
00849_1146,849,eval,14,398,359,441,412,53,63,0.385013,0.48156,0.243187,14,0.741087,14,0.79172,14,0.593664,14,0.734147
00849_1147,849,eval,33,400,412,435,447,45,45,0.412431,0.392726,0.231605,33,0.938636,33,0.981959,33,0.931823,33,0.802904
00850_1148,850,eval,1,973,373,1005,405,42,42,0.23635,0.211533,0.263605,1,0.63553,1,0.722857,1,0.170331,1,0.397144
00851_1149,851,eval,1,1092,312,1147,367,67,67,0.417051,0.385098,0.262419,1,0.864584,1,0.934148,1,0.779314,1,0.77655
00852_1150,852,eval,29,1091,278,1143,328,62,60,0.676629,0.730219,0.140591,29,0.585393,29,0.718132,29,0.280444,29,0.192368
00853_1151,853,eval,40,943,415,971,444,38,39,0.348014,0.358805,0.217949,40,0.977933,40,0.823567,40,0.781557,40,0.922086
00853_1152,853,eval,38,683,484,705,506,32,32,0.265575,0.217406,0.173828,38,0.734608,38,0.771483,40,0.260378,38,0.332986
00853_1153,853,eval,13,935,383,972,417,47,44,0.538808,0.366998,0.239845,13,0.970577,13,0.978878,13,0.741324,13,0.946471
00854_1154,854,eval,2,1182,254,1255,327,87,87,0.587631,0.584582,0.206632,2,0.79725,2,0.878671,2,0.79768,2,0.738926
00855_1155,855,eval,23,1151,290,1259,387,130,117,0.662792,0.594359,0.250362,23,0.4907,23,0.828397,23,0.71054,23,0.577279
00855_1156,855,eval,12,917,410,950,443,43,43,0.419515,0.669597,0.250946,12,0.974384,12,0.997128,12,0.840815,12,0.935554
00857_1157,857,eval,14,852,433,875,456,33,33,0.275813,0.349093,0.26079,14,0.853142,14,0.82076,14,0.641849,14,0.547257
00857_1158,857,eval,13,1129,262,1224,349,115,105,0.51285,0.494503,0.208282,13,0.70043,13,0.830941,13,0.398452,13,0.50744
00858_1159,858,eval,18,811,434,839,460,38,36,0.373684,0.478066,0.186404,18,0.974958,18,0.989518,18,0.92664,18,0.935373
00859_1160,859,eval,28,892,386,931,423,49,47,0.50773,0.485792,0.308294,28,0.559202,28,0.830006,23,0.219211,28,0.333253
00860_1161,860,eval,2,1077,144,1168,231,109,105,0.49447,0.588634,0.181651,2,0.79315,2,0.887586,2,0.693322,2,0.681197
00862_1162,862,eval,7,285,425,362,501,93,92,0.2881,0.407232,0.135577,7,0.474508,7,0.671027,7,0.198647,7,0.283868
00863_1163,863,eval,42,420,413,455,448,45,45,0.586153,0.714224,0.135309,42,0.860229,42,0.61426,42,0.397738,42,0.441353
00863_1164,863,eval,42,1222,378,1257,414,45,46,0.077891,0.060186,0.016908,42,0.8969,12,0.148548,42,0.751379,19,0.633046
00864_1165,864,eval,22,910,443,931,462,31,29,0.286523,0.291709,0.167964,22,0.317335,22,0.30187,20,0.22007,22,0.187191
00865_1166,865,eval,14,342,186,429,273,105,105,0.541497,0.677438,0.154286,14,0.714328,14,0.839256,14,0.558626,14,0.647998
00865_1167,865,eval,38,573,490,597,514,34,34,0.440936,0.549809,0.240484,38,0.852666,38,0.902827,38,0.739163,38,0.783257
00866_1168,866,eval,10,1004,398,1032,426,38,38,0.176693,0.162774,0.15651,10,0.874186,10,0.812912,10,0.092651,10,0.680572
00867_1169,867,eval,26,119,424,180,482,73,70,0.259017,0.397339,0.149511,26,0.916424,26,0.878913,26,0.464114,26,0.77813
00867_1170,867,eval,26,1101,389,1171,452,84,75,0.09758,0.081255,0.031429,26,0.86169,26,0.767189,26,0.444249,19,0.371448
00868_1171,868,eval,26,590,470,610,488,30,28,0.163926,0.151634,0.157143,26,0.819906,26,0.34009,25,0.104411,26,0.778336
00868_1172,868,eval,26,876,450,896,469,30,29,0.128366,0.118371,0.114943,26,0.672687,18,0.16245,13,0.089547,26,0.431774
00869_1173,869,eval,26,60,405,129,475,83,84,0.198469,0.149215,0.093947,26,0.869576,26,0.851053,26,0.490018,26,0.779764
00869_1174,869,eval,26,1233,317,1310,391,93,88,0.17682,0.180962,0.095552,26,0.887825,26,0.907975,26,0.4122,26,0.635453
00870_1175,870,eval,5,569,456,590,477,31,31,0.203877,0.116339,0.113424,5,0.89444,5,0.487428,5,0.302667,5,0.889483
00870_1176,870,eval,5,1030,441,1050,461,30,30,0.130048,0.119202,0.095556,5,0.818756,5,0.472674,2,0.187945,5,0.390472
00871_1177,871,eval,5,375,407,411,443,46,46,0.107228,0.110446,0.19518,5,0.839156,5,0.845193,5,0.541179,5,0.382566
00871_1178,871,eval,5,1273,381,1313,421,50,50,0.094515,0.081219,0.0764,5,0.782443,5,0.685305,5,0.541476,19,0.699203
00872_1179,872,eval,10,937,406,970,439,43,43,0.355474,0.357439,0.257977,10,0.86641,10,0.845727,10,0.179155,10,0.734557
00872_1180,872,eval,10,318,416,351,449,43,43,0.404865,0.391565,0.162791,10,0.918827,10,0.886506,7,0.224618,10,0.778835
00874_1181,874,eval,31,1233,387,1298,450,77,75,0.156591,0.186798,0.117056,31,0.96422,31,0.970232,31,0.813167,31,0.782386
00876_1182,876,eval,3,466,469,491,494,35,35,0.19693,0.109975,0.083265,3,0.925008,3,0.850667,3,0.566755,3,0.737132
00876_1183,876,eval,3,776,477,796,497,30,30,0.25681,0.091099,0.108889,3,0.953475,3,0.909894,3,0.396931,3,0.679685
00879_1184,879,eval,32,301,535,341,575,50,50,0.338356,0.440146,0.1004,32,0.926771,32,0.904502,32,0.422157,32,0.806376
00879_1185,879,eval,32,988,506,1029,547,51,51,0.457427,0.744652,0.095732,32,0.905786,32,0.906665,32,0.884075,32,0.753629
00881_1186,881,eval,5,1131,561,1168,598,47,47,0.211475,0.207429,0.142598,5,0.835752,5,0.655003,5,0.539642,5,0.805852
00881_1187,881,eval,5,478,546,513,581,45,45,0.175038,0.166675,0.25037,5,0.814382,5,0.797453,2,0.344089,5,0.842828
00882_1188,882,eval,5,244,546,317,617,87,85,0.210525,0.271633,0.085328,5,0.38572,5,0.402525,5,0.390169,5,0.597327
00884_1189,884,eval,4,855,477,890,512,45,45,0.43745,0.675618,0.178765,4,0.938133,4,0.927562,4,0.865803,4,0.752339
00884_1190,884,eval,10,854,512,889,545,45,43,0.444343,0.682676,0.166408,10,0.884725,10,0.517902,10,0.763467,10,0.833839
00885_1191,885,eval,38,202,532,281,611,95,95,0.361798,0.531147,0.108476,38,0.981303,38,0.991353,38,0.953163,38,0.96556
00885_1192,885,eval,17,230,403,296,469,80,80,0.651028,0.480835,0.178125,17,0.948311,17,0.962537,17,0.878025,17,0.913531
00886_1193,886,eval,4,815,517,838,540,33,33,0.567324,0.414506,0.348026,4,0.753773,4,0.858618,4,0.320877,4,0.480587
00886_1194,886,eval,10,815,540,840,565,35,35,0.409066,0.542544,0.229388,10,0.798923,10,0.866246,10,0.406586,10,0.732854
00887_1195,887,eval,36,852,523,879,550,37,37,0.514785,0.516322,0.252739,36,0.365249,4,0.296341,36,0.559445,38,0.184536
00888_1196,888,eval,35,989,315,1043,370,64,67,0.44861,0.471804,0.15042,35,0.981477,35,0.971295,35,0.986684,35,0.979017
00888_1197,888,eval,12,779,546,802,569,33,33,0.529865,0.586016,0.190083,12,0.829872,12,0.987053,12,0.684514,12,0.801777
00889_1198,889,eval,4,689,530,713,554,34,34,0.159353,0.192999,0.177336,4,0.956409,4,0.96149,4,0.421913,4,0.916025
00889_1199,889,eval,12,687,500,717,530,40,40,0.190936,0.18694,0.17375,12,0.991557,12,0.998481,12,0.821357,12,0.953456
00891_1200,891,eval,4,747,551,767,571,30,30,0.135264,0.169287,0.158889,4,0.859135,4,0.728857,19,0.394301,4,0.536882
00891_1201,891,eval,4,473,556,493,576,30,30,0.126462,0.144055,0.1,4,0.79509,4,0.806586,2,0.119731,4,0.490875
00893_1202,893,eval,12,821,482,849,510,38,38,0.427416,0.420032,0.288089,12,0.860485,12,0.865339,12,0.623725,12,0.7849
00894_1203,894,eval,4,389,527,417,555,38,38,0.107202,0.144412,0.089335,4,0.88547,4,0.843229,0,0.175205,4,0.563249
00894_1204,894,eval,4,1093,529,1132,568,49,49,0.13107,0.127156,0.182424,4,0.739172,4,0.851845,4,0.27349,4,0.322523
00894_1205,894,eval,12,1085,478,1134,527,59,59,0.182005,0.164332,0.136742,12,0.993506,12,0.999223,12,0.891461,12,0.987475
00895_1206,895,eval,4,193,482,238,527,55,55,0.159188,0.153714,0.17124,4,0.933332,4,0.909414,4,0.250314,4,0.606513
00895_1207,895,eval,4,966,418,1014,466,58,58,0.190845,0.237842,0.133175,4,0.915109,4,0.945288,4,0.801134,4,0.804868
00896_1208,896,eval,15,808,412,846,450,48,48,0.478709,0.511013,0.233507,15,0.964781,15,0.886092,2,0.220095,15,0.977426
00897_1209,897,eval,42,804,526,828,550,34,34,0.107117,0.079632,0.0,42,0.51925,41,0.252417,42,0.423084,19,0.682273
00898_1210,898,eval,4,323,504,355,536,42,42,0.235236,0.372887,0.262472,4,0.935939,4,0.84969,4,0.286483,4,0.298265
00898_1211,898,eval,4,817,510,849,542,42,42,0.100171,0.059962,0.0,4,0.954972,4,0.924536,4,0.495573,19,0.465263
00899_1212,899,eval,24,864,484,921,534,69,60,0.156405,0.125306,0.057971,24,0.926053,24,0.957235,24,0.838996,24,0.185471
